count,hate_speech_count,offensive_language_count,neither_count,class,tweet
3,0,3,0,1,monopoly is fucking stupid fuck that dumb ass game bitch ass shit
3,0,3,0,1,bad bitches is the only thing that like
3,0,3,0,1, dry pussy bitches always blame it on the condom
3,0,3,0,1, lmaoo my phone autocorrect like a bitch
3,0,3,0,1,phone drier than yo bitch scalp 
3,0,3,0,1,  requires soundcloud links and tumblr bitches he might let you play his party then
3,0,3,0,1,how you like them apples you pineapple bitch
3,1,2,0,1," fucking slut

foreal fuck dat bitch"
3,0,3,0,1,when i wanna nut an she wanna nut at the same time im peyton manning this bitch audible omha
3,0,3,0,1,them hoes dont like me 
6,0,6,0,1, little bitch your ass is getting tased when i get home
3,0,3,0,1,i cant talk to anyone but you can go answer littlephone calls from your little bitches on the low in the bathroom foh
3,0,1,2,2,   tuku ho idk blah blah blah 
3,0,3,0,1,rt  every day i thank my nigga jesus for hot wings and my uncanny ability to tend to these bitches
3,0,3,0,1,throw some orange on dat bitch
3,0,3,0,1,fuk u bitch 
3,0,3,0,1,  ant is a pussy man dont make me pull up the pic
3,1,2,0,1,next bitch i fuck im goin to her spot lol
3,1,2,0,1,rt  when you and your boys discover a hoe 
3,0,3,0,1, younow is a fucking bitch shit load of hate on there when i did my first broadcast
3,1,2,0,1,they made me put on basketball shorts now i look like a confused dyke mosh warrior
3,0,3,0,1,bros before hos  and there i was with my bros without any hos
3,0,1,2,2,rt  food be goodexcept that rice they cook that bitch on monday for the week  tootsies
3,0,3,0,1,rt  shit hoes post on instagram pt  
3,0,3,0,1,puig had zero lines and yet hes still going to fuck your bitch after that appearance
6,0,6,0,1,rt  if a bitch tweeting about a nigga and he saying he dont mess with her  hes lying that bitch aint tweeting for nothing 
3,0,3,0,1,"rt  bae go text your hoes 
me "
3,1,2,0,1,this fat bitch was preaching like we have too many fat and lazy people have you seen a mirror wtf
3,0,2,1,1,rt    bitch we could have went to als but noooooooo 
4,0,4,0,1,rt  dont eat pussy until she show you the vagfax
3,0,3,0,1," breeding a nation of pussies now how the hell is a man a manif hes a pussy
im concerned we have pussies amp psychos"
3,0,3,0,1,winking emoji im about to fuck her right in the pussy
3,0,3,0,1,this ho on lifetime cray
3,2,0,1,0, screw the ragheads
3,0,3,0,1,  everybody knows that bitches love mullets pantiedropin
3,0,0,3,2,just spoke w  legend mentor charlie ericksen great to catch up w those who helped open doors for latino journos thankful
3,0,0,3,2, stay tuned to  for an update on the report that  b  will be out  weeks  bum
3,0,3,0,1,im not the brightest but i can guess her game a lil and i know how much of attention whores those bitches are
3,0,2,1,1,smh rt  that shit trash rap rt  legend he gonna replace cudi with joints like this 
3,1,0,2,2, we hate them more than the cowboys and yankees
3,0,3,0,1,what would yall doi would act like one of them nd act like we lookin for the same bitch lmao 
3,1,2,0,1,trust me when i say you shouldnt trust her if she tweets from bae to bruh real quick only hoes can drop niggas real quick
3,0,3,0,1,i dont chase after dudes i chase after bitches  edgar bautista
3,0,2,1,1, vince what is the general feeling of the natives that you know in regards to the term redskins offensive to them or not
3,0,2,1,1,stuffed her like an oreo 
3,0,3,0,1,rt  i know another chick i will never shoot again filing this one under heartless cunt
3,0,3,0,1,bad bitches in dirty ass houses ltltlt
3,0,0,3,2, i hate when i attempt to make the yellow light but the car infront of me stops at the light  i be wanting to fight
3,0,3,0,1,rt  dumb bitch lol 
6,0,6,0,1,rt  i find it hilarious how austin says swag witch instead of swag bitch lmfao
3,0,0,3,2,clearly im afraid of birds 
3,0,0,3,2,oreo milkshakes will forever remind me of 
3,1,2,0,1,rt  i want someone i can call my own without another bitch staking claim on him simultaneously
3,0,3,0,1, get some head off twitter now niggahs thats bracken  ima baby momma killa  yo bitch she can get it  you 
3,0,3,0,1,rt  anything said bout my moms b would of led to a bitch getting stone cold stunner
3,1,2,0,1,u that nigga rt  i have no idea how random jiggas be knowing my name at work smh
3,0,3,0,1,bahaha omg  this bitch is crazyyy  
3,1,2,0,1,rt  kmm get a fucking trash can on your head
3,0,3,0,1,theyre calling it sandy because the wind is going to make a lot girls clams really sandy
3,0,0,3,2, thats the beauty of them brownies i always daydream about what id do if i hit the powerball lol nerdy but fun
3,0,3,0,1, your one of my bitches you make money for me 
3,0,3,0,1,rt    bitch we rmp fuck who dont like i dont like 
3,1,2,0,1,you dont have to say it you showed yaself rt  bitch nobody said i did now shut the fuck up that fat made you retarded 
6,0,6,0,1,gta online today bitch ass niggas
3,0,3,0,1,i wont get catfished anymore tho bc im no longer trying to stick myy pp into twitter hoes
3,0,0,3,2,rt  fox news mocks victim of ray rice elevator assault i think the message is take the stairs  ht
3,0,3,0,1, baby momma no bitch no wife like pac u need a thug in ya life
3,0,3,0,1,rt  we slap bitches 
3,0,0,3,2, youre cheating on mickey bubbles o
3,0,3,0,1,rt  lol at the bitches that act like they single but now have to post pictures with they nigga hahaha
3,0,3,0,1,im about to hit a bitch
3,0,3,0,1, whatever hoe
3,0,3,0,1,hoes be making twerk videos talking bout just playing around bitch you know you was serious
3,0,3,0,1,"rt  move dat muscle hoe  
tell me watchu mad foe "
3,0,3,0,1,negro always falling asleep on me
3,0,3,0,1,my moms younger brothers gonna come disrespect my mom amp call her a bitch amp my cousins gonna tell my mom to stfu wth
3,0,1,2,2,rt  where my  favorite jiggers at     
3,0,3,0,1,these bum ass bitches on my block drawin
3,0,3,0,1,rt  guy tells me he doesnt eat pussy and all of the sudden i dont suck dick anymore  centeral washington university
3,0,3,0,1,son of a bitch i hope i dont get the e bola before i can ride my harley at sturgis
3,2,1,0,0,kip tokuda yellow guy working to niggerize the seattle pd died too bad theres another pos hiding in the wings to replace him
3,0,3,0,1,rt   new years eve bitches be like  nye drunkinlove beyonce 
3,0,3,0,1,rt  females now a days dont like to do anything freaky because  you niggas gossip about it like bitches 
3,2,1,0,0,rt  niggas always wanna talk about how god is against gays what about that pussy you was eating last night aint god ag
3,1,2,0,1,model bitches in the gym working on they fitness but it dont mean nothing cuz they still gon buy some titties
3,0,3,0,1,yall be giving the pooest bitches so much hype stop it
6,0,5,1,1, wussup bitch
3,0,0,3,2, golden oreos  regular oreos  yes
6,4,1,1,0, jus wanted to let yll know hope the hurricane kills your soca sunday trash lordwillin
3,0,0,3,2,i just want vanilla oreos
3,0,3,0,1,  oh you mean like how you started to be a cunt to jp about something that has nothing to do with you
3,1,2,0,1, can we plz go to starbucks and do that ebola sounds like a really ghetto hood name tbh
6,0,6,0,1,yo bitch whippin in the early morning
3,2,1,0,0,fuck you you pussy ass hater go suck a dick and die quick  someone to me in youtube comments i think wed be good friends
3,0,0,3,2,cleaned all the bird nests out of the downspouts and ready for more rain the baby birds are out now respect the birdsand bees 
3,0,3,0,1,"bitches that dont eat meat are likely to develop mental illness
"
3,0,3,0,1,all my bitches love me all my all my bitches love me all my bitches love me you aint fuckin with my dougie  
3,0,3,0,1,these little girls at simons were telling me they like my huf socks bitch go home amp do your homework
3,0,3,0,1,money cant buy you love so i dont pay for no pussy
3,0,3,0,1,these hoes getting outta hand mane
3,0,3,0,1,"do we love these hoes

  
   
    
   
  "
3,0,3,0,1,rt  jacob needs to stop being a little bitch and follow me on instagram
3,0,3,0,1,one time in high school this girl told my friend that he needed proactive so he told her she needed weight watchers hahaha bitch
3,0,2,1,1,ole girl really told me she doesnt care if her boyfriend has hoes this is whats wrong with our generation
3,1,2,0,1,almost everyone i met in paris was absolute trash and if they support a republican government i hope they fucking die
3,0,0,3,2,cont also provide colored stickers to place on the nametags so that members can indicate their preferred pronouns
3,0,1,2,2,trash rt  can the notorious bigs son cj wallace rap watch amp vote here  
3,0,3,0,1,either yall niggas just hella funny or she just tryna hoe around the block but you know 
3,0,2,1,1,so basically i reflected a lot on how for now i make fire my bitch day to day
3,1,2,0,1,tyga and drake two light skin bitches but if had to choose in a fight i would go with the guy from compton over the one from toronto
3,1,2,0,1, fuck you bitch
3,0,3,0,1,rt  the only girls that care about being a guys wcw are hoes
3,0,0,3,2,wondertrade is the best pokemon feature ever i just got a level  japanese wobbuffet for a level  beginning area trash pokemon
3,0,3,0,1, rt  i swear niggas use to step one foot off the bus and bitches would be like nextttt  
3,1,2,0,1,so to dat bitch ass nigga in alabama who wanna kill me goodlucc
3,0,3,0,1,rt  when you make a beat with a pencil in class and the teacher says keep making that trash ass beat and ill fail you ht
3,0,2,1,1,rt  how ghetto girls start their fights  
3,1,2,0,1, this niggah yanni like hangin up on niggahs in mid sentence  
3,0,1,2,2, aka he wanna keep you warm shoulda just introduced himself coons
3,1,2,0,1,shyyyyyt  hours aint no hoe  this fulltimehr plus overtime and benefits sounds real good to me
9,1,8,0,1,rt  the most ghetto bitches be pregnant af smh poor kids 
3,0,3,0,1,rt  the nigga with no future always have the most hoes
3,0,3,0,1, i spend my money how i want bitch its my business 
3,0,3,0,1, i stick up for my fam dont disrespect the pouch my nigguh and awe ily 
3,2,1,0,0,delete now you bitch ass nigga rt  if the redskins beat us i will delete my fucking ig
3,0,3,0,1, same here nigga the minute it dropped i got it fuck with our team bitch
3,2,1,0,0,i wasnt calling you a faggot but you are one lol
3,0,3,0,1, bitch i died when i read that
3,0,3,0,1, ive sounded like a fag the last few days  your emotions are inspiring 
3,0,3,0,1,if she aint talkin to you  then who she talking to  cus you know bitches cant stop talking trustissues
3,0,3,0,1,rt   beat the pussy in so well her shit still hurting from a week ago 
3,0,3,0,1,thats a legal tackle faggot rt  seriously 
3,0,3,0,1,photo happy friday bitches glamazon ladykimora rupaulsdragrace   
3,0,3,0,1,but at the same time she hates me so i dont wanna trust her bitch ass
4,0,1,3,2,rt  red hot chili peppers with the longest nipslip in super bowl half time show history
3,0,0,3,2,today is fun but tuesday will be awesome iu v michiganst ubb hoosiers
3,0,2,1,1,rt  destroying a team that talked trash before the game gtgt 
3,0,3,0,1, i got money  guns  gold  bitches nd stacks nigga fuck this net beef have my shooters get at niggas a bring dat friday den
3,0,0,3,2,i dont think women should wear flesh tone colored pants lol
3,0,3,0,1,  ugh bitch i love you amp that a s s  your just simply flawless  i remember when you cute a peice of your hair hella short 
3,1,2,0,1, rt  when a dyke get pregnant by mistake gtgtgtgtgt
3,0,0,3,2,  do you think the guinea pig was okay 
7,0,7,0,1,rt  if her pussy got over  body counts its dead pussies only have  lives 
3,0,3,0,1,rt  nah go talk to ur hoes since u dont wanna text back n shit 
3,0,0,3,2,rt  this the i play soccer cheat on girls and wear khaki coloured cargos haircut 
3,0,3,0,1,rt    got dhem hoes 
3,0,3,0,1,got myself a new job bitches 
3,0,3,0,1,bitches swear up and down they pussy the best but aint
3,0,3,0,1, shut up pussy
3,1,0,2,2,this target is ghetto but whatever
3,0,0,3,2,rt  whipped 
3,0,3,0,1,rt  man yall hoes gotta chill with this going natural bullshit its only a few who can actually pull it off but the rest 
3,0,1,2,2,i would bitch about the weather being bipolar but im just gonna appreciate how nice it is instead
3,0,0,3,2, tweety bird tho 
4,0,4,0,1, ass slapping is one the greatest things haha  i slapped a girl on the ass  she got mad i aint get pussy for a week
3,0,3,0,1, am done are acting like a little bitch my  year old nephew realer then your scary ass sunset is not a time u dumb fuck
3,0,0,3,2, hahamonkey feeti like itbut  realfeet are magical on a backit smoothes every nook and cranny of tightness 
3,0,0,3,2, lmaoo abo crusty hands
3,0,0,3,2,i hate hashtag activism no lie i think  of it is trash
3,1,2,0,1, faggot ass fucking snitch
3,0,0,3,2,international police operation disrupts shylock banking trojan  computerworld the guardianinternational poli 
3,0,3,0,1,you know what your doing when you favorite a tweet tryna cheat ass bitch haha
3,0,3,0,1,open mouf kissing my nig   lolsam love him some kissing smh lol
3,0,0,3,2,done for the yankees
3,0,1,2,2,is she choking it  i want a pet monkey  
3,2,1,0,0, im not a fag gtfo
3,0,0,3,2, if they trash in yr  or  hell waive it lol
3,0,3,0,1, who all in that hoe
3,0,0,3,2, yellow is even better
3,0,3,0,1,lil cuz need to help a bitch out
3,1,2,0,1,lmfaoooo rt  wiz is a perfect example of how fame can get you bitches he looks like your typical tweaker homeless woman
3,0,3,0,1, this bitch has brain damage
3,1,2,0,1,im late as hellniggas really hating cuz these hoes want that lightskin dude in jail yall crazy
3,0,2,1,1,smashed a werewolf chick and thought she was related to  so i felt guilty but then later discovered he didnt know the ho
3,0,2,1,1,rt  takes a ho bath rt  hes terrified of water how tf does he wash himself everyday lol
3,0,3,0,1, rt   how many hoes do you really have
3,0,3,0,1,if  didnt know i love your coon ass cuz 
3,0,3,0,1,im a pull up eat on that pussy and dip
3,1,2,0,1,curiosity killed the cat bitches gunna die out here just to see my head game
3,0,3,0,1,lovin hoes but thats same bitch we put the pipe in she suckin dick thats the same bitch you give goodnight kiss
3,0,3,0,1,rt  i rather see wifey happy then see a hoe naked common sense niggas treat hoes better then the one that loves them and been the
3,0,3,0,1,rt  bitch you got too many teeth in your mouth
6,0,0,6,2,rt  best collegegameday sign ever the dakness is spreading charlie murphys true hollywood stories chappelleshow 
3,0,2,1,1, no problem remembering all those quirks can be a real bitch
3,1,2,0,1,rt  all the niggas in the world why tf do bitches mess with their friends nigga
3,0,0,3,2, how are you argie
3,0,3,0,1,  so they could complain about racial profiling im sure bloody twats
6,0,6,0,1,any pregnant bitches at centreville i should know about in about to move there next   idk i dont go to cville 
3,0,3,0,1,rt  oh i wouldve stood up fall back hoe
3,0,3,0,1,rt  we all know dumb bitches like this 
3,0,3,0,1,jammin these sad songs smoking squares thinking bout bitches
3,0,3,0,1,this fat bitch turnt for some ice cream not gon lie i would be too 
3,1,2,0,1,rt  keep ur bitch on a leash 
3,2,1,0,0,some of these hood negros dont deserve bail money the way they be visiting jail
3,0,3,0,1,im about to start a bad bitch mentoring association bc girl youre a bad bitch dont let anybody tell ya other wise
3,0,3,0,1,rt  if you only star tweets in hopes that you will magically get pussygood luck and keep it up
6,0,6,0,1,  man get yo bitch ass out my mf mentions man with all tht bs u trippin
4,0,4,0,1,probably saved s ass today about out gas in a diesel engine what would you do without your redneck friends
3,0,3,0,1,its winter up this bitch 
3,0,3,0,1,rt  good pussy will make a nigga cum quick shit be over faster than a vine video
3,0,3,0,1,cancel that bitch like ninooo
3,0,3,0,1, mfka what ok bitch we going to see your a funny mother fucker
3,0,3,0,1,i dont hit women but id slap tf out a bitch no close fisted business though thats some cowardly shit
3,0,0,3,2, youre not ghetto tho you can live in the hood and not be ghetto facts
3,0,3,0,1,brie said we were together since before we were born you guys are twins duh bitch omg who wrote the script bellatwins
3,0,3,0,1,u know u watch too much gay porn when u refer to boy butts as man ass or boy pussy bc me in my head 
3,0,2,1,1,rt  so to them side hos that know they the side hos we need more of ya
3,0,3,0,1,ungrateful shit lol rt  is sending for me in a uber the new way of tryna pay for pussy  cuz lol pls dont
3,0,3,0,1,im so glad i dont wake up lookin like one those medusa lookin bitches
3,0,3,0,1,omfg im about to murk a bitch all i see is red dude
3,0,3,0,1,rt  it aint nothing to cut that bitch off
3,0,3,0,1,rt  rt if u a broke bitch with expensive taste
3,0,3,0,1,"rt  stacys mom doesnt have shit going on

twitter bitches have it all"
3,0,3,0,1,  faggot
3,0,0,3,2,from the archives s my favorite bondage essay on thunderball the story of a shy kid and  
3,0,3,0,1, sleep over with guys doesnt mean we gonna fuck trust me youre a bitch for denying them pussy
3,0,3,0,1,rt  bitch be working and keep singing like she aint never bust a move 
3,0,3,0,1,rt  cant turn a hoe into a house wife babbyyy
3,0,3,0,1,anacortes bucks got racks like a black bitch dwammm
3,0,3,0,1,rt  if u got cotton mouth u can eat my pussy
3,0,3,0,1, true dat nig
3,0,3,0,1,teachers call you a pussy for not doing senior skip day
3,0,3,0,1,i love when girls pass up the guys who want something real and to treat them right for the guy who just uses em cuz then they bitch about it
3,0,3,0,1,im wit yo bitch smokin let her keep the mid imma roll this potent
3,0,3,0,1,i swear to god some hoes look like they take the same exact picture everytime change it up for once godamn ratchet
3,0,2,1,1,rt   that has redneck written all over it lol drunks can use gravity to get down 
3,2,1,0,0,need a bitch to drop it down for a niggah
3,0,0,3,2,obama mocked the special olympics wendy davis mocks the handicapped do ya see a pattern democrats tcot uniteblue
3,0,2,1,1,"this is fucking trash rt  drake is jewish too rt  so young money is the rd reich now

"
3,0,3,0,1,a bricks in this bitch we in gucci house
3,0,3,0,1,degenerateartist knows wordsgt bo jingo dangle fan slang ho ting pang lick drum swing flick alarm bicgt but you cant hear fire can you
3,0,3,0,1,rt  so yeah  is the fucking best and i would really hate living if i didnt know her my bad bitch appreciation pos
3,0,3,0,1, please be a little depressed bitch the entire time
3,0,3,0,1, me nigga you the pussy i got hands for you dawg
3,2,1,0,0,rt  rt  for every bad bitch there is a nigga who treats them like shit amp yet they stay i wanna 
3,0,3,0,1," lifes a bitch and then you die 
thats why we get high cause you neva know when youre gonna go my sister is perfect "
3,2,0,1,0,that was my faggot rant for the night
3,0,3,0,1, i wish i was a bitch like my brother keezy  ooooow i bet you do
3,0,0,3,2,do you have a nickname what is it  tator tator tot tightey whitey whitey jr taylor whitey pants agent ti 
3,0,3,0,1,lmaooo nigga said a hol it down dyke was in the background
3,1,0,2,2,"e  motor and tranny

i have a   triton motor and transmission with  miles that came off a e "
3,0,0,3,2, thats true in some ways gaming is very broad now a days tho everyone is a gamer with candy crush and angry birds
3,0,1,2,2, too make up for your yellow chompers candyass
3,0,3,0,1,gold diggin ass bitch lol
3,1,2,0,1, stop being bitchy bitch
3,0,3,0,1, im not fake bitch meet me after school then nigga
3,0,3,0,1,rt  if your girlfriend doesnt like that bitch then dont talk to that bitch
3,0,3,0,1,lighting my pretty ass up w them yellow stars lls
3,0,3,0,1,lmaoooooo rt  dude said bitches from ny fuck to redmans greatest hits 
3,0,3,0,1, bitches be set hoppin like bitch get your life for u get beat up lmao
3,0,3,0,1,dumb bitch leave me alone
3,1,2,0,1,"rt  just seen this little yellow nigga who lives in a pineapple
thats some crazy shit"
3,1,2,0,1,yea mike had a bitchass referee in tokyo 
3,1,2,0,1,kobe to dwight you a soft muthafucka and you a bitch ass nigga lmaooo
3,0,3,0,1,   bitch you said you dont even like trae  fuckin poser
3,2,1,0,0, that was back when nigger music was decent
3,0,2,1,1,two hoes rt  yall know what we are  
3,0,3,0,1,me and bryan still out this bitch
3,0,0,3,2,rt  gwen stefanis new single is trash her hilary duff britney and fergie have to give it up and go raise your kids and judg
3,0,3,0,1,this bitch gonna steal a police uniform and think she has some authority i say we pop the trunk on her bitch ass thewalkingdead
3,1,2,0,1, that nigga aint no fucking champ he a straight up bitch who not bout shit  bitch made
3,0,0,3,2,rt  halloween candy corn bird 
3,0,3,0,1, im gonna drink monster til i sue we gettin the bitch gottagetthe
3,0,0,3,2,please stop scoring otherwise you wont have any runs for tomorrow against romero yankees bluejays mlb
3,0,2,1,1,rt  bitch bye
3,0,3,0,1,you cant spell patrick without trick so trick or treat bitch
3,0,1,2,2,barrys whitey brownshirts run wild in oakland following the lead of nwa punks chant f the police 
3,0,3,0,1, but can we all at least agree that you whining like a little bitch because someone threw your phone is absolutely hilarious
3,0,2,1,1, his hillbilly ass would shoot ya piers put ya right next to the buck hangin on his redneck ass wall
3,1,2,0,1,one day you niggas gone learn when not to fuck an ugly bitch because these pregnancies need to be stopped
3,0,3,0,1, bitch stop hatin cause they aint make em in toddler size you should be happy they make em in gs now
6,0,6,0,1,im way out of your league hoe please excuse my ego
3,0,3,0,1,rt  i cant never keep no bitch cause i put them hoze out
3,0,3,0,1,just cause you be on every party seen dont mean you bad bitch
3,0,2,1,1,see my nig  today somebody who understands the music like me 
3,0,3,0,1, watch prust tries to hit hank during break play   pussy attempt by a pussy mtlhockey
3,2,0,1,0, fag
3,0,2,1,1,rt  i dont play about the monkey you have to earn this shit
3,0,3,0,1,rt  i take a bitch to houstons she better not speak to another nigga while the meal still in her digestive system
3,0,0,3,2,speaking of ford and garland i need to get my sub from there and a job application lol killin  birds with one stone merica
6,0,6,0,1,hate when bitches tryna put you in the friendzonebitch im tryna score put me in the endzone
3,0,3,0,1,rt  fuck half the bitches at mount rainier  i only fucks wit a few
3,1,2,0,1, i swear u a fuck nigga u a scary little bitch u think this a game huh
3,0,1,2,2,photo giving you that trailer park trash transformthursday ladykimora vegasqueens vegasshowgirls 
3,0,0,3,2,sheehey back door cuts still go un guarded iu hoosierhoops hoosiers
3,1,2,0,1,  this bitch sees that as not an attack because muslims are only  no idea where he maths
3,0,3,0,1, bitch firstly its resting on my titties and secondly if u was paying attention youd have seen when i said i rolled into it
3,0,3,0,1,i was grown by the time i turned  wit only my grandma nigguh
3,0,3,0,1,rt  can i get a fuck you to these bitches from all of my niggas who dont love hoes they get no dough
3,0,2,1,1,rt  dont be a bitch to someone who can out bitch you
3,1,2,0,1,my roommate is eating so obnoxiously i wanna fucking slit his throat
3,0,3,0,1,niggas is straight hoes bruh ima stop fuckin with em
3,0,3,0,1,busted my lip playing ball so now i cant enjoy pussy and this delicious mango
3,0,2,1,1, at my club ho 
3,0,2,1,1,fucc u primo aint nobody ask u  fav dink lies
3,2,1,0,0,which one of these names is more offensive kike wop kraut wetback jigaboo towelhead gook or redskin
3,0,3,0,1,rt  only in cleveland are browns fans going to bitch about a blow out win this week believeland gobrowns
3,0,0,3,2,rt  im so hungry if someone would send me a flying parachute with brownies attached to it like they do in the hunger games tha
3,0,3,0,1,rt  wake up you dumb son of a bitch
3,2,1,0,0, ur pal  threat apostate kufargti cld cut ur neck wsword of islam ampwatch u squeal like a bitch like daniel pearl
3,0,0,3,2,trailor trash tina time 
3,0,3,0,1,  shut up bitch
3,0,3,0,1,i think if my girlfriend were to get locked up shed be the first one raped pussy
3,0,3,0,1,the only exception with the baby momma is she not stuck on you and ghetto bitch that i will stomp her ass like an african ritual
3,0,3,0,1,i like how cays mf ass favorited my tweet but didnt text me bacc  hate that hoe
3,0,3,0,1,rt  bro forreal if you have beef with someone handle it your damn self dont be a lil bitch and bring other people in it be a
3,1,2,0,1, ive decided that bullsnation are retarded love
3,0,2,1,1,i been thugging theses hoes since preschool 
3,0,3,0,1,rt    this niggah was tripping over everybody
3,0,3,0,1,rt  a side bitch made this  
3,0,3,0,1,"rt  i be like


fuck here come the o


be cool son


man fuck 


bitch ass "
3,0,3,0,1,  bruh im under  blankets like a bitch right now
3,0,2,1,1,rt  possum a hoe 
3,0,3,0,1,these ratchet hoes are something else this school smells like a fucking zoo
3,0,3,0,1,i plan on eating this entire motherfucking pizza i just ordered like a mufucka bitch
3,0,0,3,2,do you really believe people evolved from apes  not really im quiet convinced with the evolution of man but  
3,0,3,0,1,rt  basic bitches not wanted
3,0,0,3,2,rampb is so trash now compared to early s
3,0,3,0,1,rt  niggas wearing toms amp uggs  amp bitches wearing jays amp timbs lol this aint what usher meant when he said trading pla
3,2,1,0,0,you know what fuck you too bitch your such a little hoe gtlt
3,0,3,0,1,rt  i could never date someone who isnt goofy nobodys tryna date a bland boring ass bitch
3,0,0,3,2,rt  che wigga rt  if she puts up with you its because she loves you now make it worth her whileamp love her back
3,0,0,3,2,for those wondering why dhs was buying up all the ammo now you know once the charlie manson er  race war starts its on potus
3,0,0,3,2, but seriously its the only reason i use a mega whatsoever pure favoritism also those sweet fuzzy wings
3,1,2,0,1,justin bieber fakes his permanent bitch face and it bugs the shit out of me
3,0,3,0,1,omg bruh said this bitch look like a female jb smoove lmao 
3,0,3,0,1,rt  your ipad raised your kid to be a giant pussy good job
6,0,6,0,1,  real serious in ct bunch of whiney cunts
3,2,1,0,0,  lassen cc  the coach wants me i feel it youll get more my nig no doubt
3,0,3,0,1,ltltltltltltwhen bitches be doing too much on twitter
3,0,0,3,2, hey ill leave abbey too oh if i get a job on the slope i might move back cause id lose out on lots of money buying tickets
3,0,3,0,1,rt  when you have a good girl say no to hoes
3,0,3,0,1, we dont love these hoes 
3,0,3,0,1,  lmfaooo oh well fuck that bitch
6,0,6,0,1,double tap and imma be honest hoe honest hoe  
3,0,0,3,2, plus sheryl crow 
3,0,3,0,1,i just getting started oh ya we got it bitch
3,0,2,1,1,lololol joey lattimes phone just called him retarded
3,1,2,0,1,everyone thinks of you as a hoe so idk why youre trying to talk 
3,0,3,0,1,rt  this beat deserves hennessey a bad bitch amp a bag of weed the holy trinity
3,0,3,0,1,idk why bitches think they players lol bitches have zero game
3,0,3,0,1,   dont get on bro  when bae textin another nigger
3,0,3,0,1,rt  getting called ugly by a bitch that use to idolize you  ohhhh well okay 
3,0,3,0,1,rt  inbaltimore if you attractive everyby will believe you have the niggasbitches regardless of if you really do or do not
3,2,1,0,0,i fucking hate you niggers bruh 
9,0,0,9,2,rt  charlie sheen is the man lol 
3,1,2,0,1,rt  miley cyrus macklemore amp adam levine all got together n were like lets gets the most retarded fucking hair cuts ever
3,1,2,0,1,  who tf is chrisis jones a nigga botta get his ass beat clearly bitch nigga u see real niggas conversatin
3,0,2,1,1,rt  sooo many classless hoesnot enough ladies
3,0,2,1,1, they still fucking trash i cant eat those to save my life
3,0,0,3,2,"rt  last name sinner
first name imma
like ur pancakes in tha mornin 
he got u covered like aunt jemima"
3,0,3,0,1, what a little bitch
3,2,1,0,0,fat ass hoe holding up the machine
3,0,3,0,1, get some orange hoe
3,1,2,0,1,rt  lord rt  rt  sugarcode rt  if you a hoe you a hoe im not finna sugar code it
3,0,3,0,1, i swear i cant do shit right now but im down to get into something tonight if u are nig
3,0,3,0,1, text me queer bait
3,0,2,1,1,rt  i was disgusted betrayed hurt amp my pussy drier than a niggas skin in the winter time
3,0,0,3,2,never turned my back on the birds
3,0,3,0,1,all i kno is make them hoes cone joints
3,0,3,0,1, lol nah hoes we dealt with it so will yall  
3,0,3,0,1,what is up my twitta niccas
3,0,3,0,1,plot twist i fucked your bitch
3,0,3,0,1,the english killed all the leprechauns thank god annoying little bastards
3,0,2,1,1,julius peppers still seems retarded
3,0,3,0,1,then you wouldve died if you didnt breathe bitch
3,3,0,0,0, pats owner is a kike
3,0,3,0,1,rt  ifshecantsuckthedickright slap it on her forehead the bitch needs a spankin discipline her ass 
3,1,2,0,1,a lot of cool bitches that a nigga went to school with was major hoes  and they man dont know
3,0,0,3,2,the ending to that yankee game was so planned i cant even take it
3,0,3,0,1, lol nahh bitch dont put yo life on me ole cant drink water after  ass nigga pissinindabedassboy
3,0,3,0,1,rt   real bitches who really hungry wont be out here arguing with bitches on twitter straight flexin
3,1,2,0,1, dude your fucking gay you made a twitter just to mock me fucking lowlife
3,0,0,3,2,when all else fails blast bare nips
3,0,3,0,1, so says the one who fills an empty hole inside herself by worshiping a royal who  all u kno may be a raging snotty bitch
3,0,3,0,1, there isnt one song on blacc hollywood i dislike except the song with nicki minaj because that triffling bitch sucks
3,0,1,2,2,rt  always interesting to see people who trash la liga react to products of la liga on premier league clubs
3,0,3,0,1,  boot up  for u hoe niggas so girls that take bc are hoes 
3,3,0,0,0,rt  kill whitey
3,0,3,0,1,  i couldnt find anything to hold my hair up let alone put a pony inno bitch i said post a busted pic
3,0,3,0,1,"rt    kim always being nasty 
pussy hungry bitch look at me never hungry "
3,1,2,0,1,     i trusted you queer cakes wheres the passion she made me do it dammit
3,0,3,0,1,rt  finna make a power move wit a bitch taxes we both gone be straight long as she do wat i told ha
3,0,3,0,1,why dont you text your own mom dumb bitch
3,0,3,0,1,rt  im in yo hood ill prolly fuck yo hoe
3,1,2,0,1,if yall niggas gon be gay why yall gotta be so over the top dressing up in bitch shit that women wouldnt even dare wear smh
3,0,0,3,2,rt  jimmy and s twoman doowop performance just went live on youtube  fallontonight htt
3,0,3,0,1, keep ya draws on hoe
3,0,3,0,1,these customers are fucking crazy this bitch said god will smite me because her dumbass locked herself out of her account
3,0,0,3,2,gas is always cheaper in the ghetto
3,1,2,0,1,rt  you dont know maybe some bitches like a man in a tutu 
9,2,4,3,1,hot isis social media photo laughing jihadis get baby to kick severed head  warning graphic  tcot pjnet
3,2,1,0,0, jesus i would love to do that and more to those muzzie torturers fucking animal savages
